student_id,age,gender,study_hours_per_day,sleep_hours_per_day,social_media_hours_per_day,attendance_pct,part_time_job,extracurricular,tutoring,parental_education,internet_access,stress_level,previous_score,exam_score
STU2455,15,Male,5.0,6.4,2.6,87.9,No,No,Yes,Masters,Yes,9.0,57.3,86.6
STU2320,18,Male,0.3,4.2,6.4,78.5,No,Yes,Yes,Bachelors,Yes,9.0,77.7,60.4
STU2434,17,Female,5.9,8.6,4.1,100.0,No,Yes,No,Masters,Yes,6.0,56.5,99.8
STU3463,17,Male,6.0,7.7,4.3,77.8,No,Yes,No,Bachelors,Yes,6.0,67.9,83.4
STU2299,15,Male,2.1,7.7,4.4,91.5,Yes,Yes,Yes,PhD,Yes,9.0,62.3,81.4
STU2436,17,Male,3.4,6.9,4.0,100.0,Yes,Yes,No,High School,Yes,3.0,79.6,75.3
STU3383,15,Female,3.1,6.2,0.6,97.4,No,No,No,Masters,No,4.0,70.5,93.7
STU2438,18,Male,1.0,6.1,4.4,89.8,Yes,No,No,Masters,Yes,7.0,76.8,80.7
STU2325,17,Female,4.0,6.4,5.4,66.4,Yes,No,No,Bachelors,Yes,6.0,82.1,75.4
STU2403,15,Male,3.7,,5.5,78.3,Yes,Yes,No,High School,Yes,7.0,64.0,81.1
STU3289,17,Male,3.5,7.3,4.1,84.4,No,No,No,Masters,Yes,7.0,54.3,80.2
STU2564,15,Female,5.4,6.3,4.1,98.4,No,Yes,No,Bachelors,Yes,5.0,64.1,89.6
STU2292,18,Male,3.3,4.6,1.4,87.8,No,Yes,No,Bachelors,Yes,6.0,70.7,85.9
STU2278,17,Female,1.7,7.2,1.2,84.6,No,No,No,Bachelors,No,6.0,61.3,72.8
STU2655,18,Female,3.3,6.0,2.5,91.4,No,No,No,Bachelors,Yes,3.0,85.2,83.2
STU3320,17,Female,4.9,7.1,4.5,81.8,Yes,Yes,No,PhD,Yes,4.0,63.3,92.8
STU2732,16,Female,4.1,6.6,0.0,86.7,Yes,No,Yes,Masters,Yes,4.0,63.9,89.4
STU2553,15,Male,3.8,5.9,3.5,89.3,No,Yes,Yes,Masters,Yes,7.0,69.0,77.8
STU2094,16,Male,1.9,5.6,1.8,77.6,No,No,No,Bachelors,Yes,3.0,61.0,68.8
STU3434,16,Male,2.0,7.4,4.5,81.0,No,No,No,High School,No,5.0,86.0,77.1
STU3255,18,Male,3.6,8.4,2.4,99.7,No,Yes,No,Bachelors,Yes,5.0,63.4,98.2
STU2245,16,Male,6.0,7.8,3.3,73.4,Yes,No,No,Masters,Yes,8.0,70.4,80.5
STU2945,18,Female,1.7,7.4,5.0,97.9,No,Yes,Yes,Bachelors,Yes,3.0,53.1,76.6
STU3191,15,Male,5.2,6.5,2.7,83.4,No,No,No,High School,No,6.0,71.4,92.0
STU2775,17,Female,5.5,7.8,2.7,93.4,No,No,No,Masters,Yes,9.0,43.7,88.8
STU2426,15,Female,2.0,8.1,4.7,75.3,No,Yes,No,High School,No,7.0,66.3,67.1
STU3186,15,Female,2.6,7.4,4.1,81.8,No,No,No,High School,Yes,8.0,72.9,83.3
STU2149,16,Female,3.6,7.9,1.1,81.8,No,Yes,No,Bachelors,Yes,7.0,71.3,83.6
STU2226,18,Male,5.0,6.9,6.2,86.5,No,No,No,Bachelors,Yes,5.0,78.9,98.1
STU2865,17,Male,1.1,6.8,2.7,100.0,No,No,No,High School,Yes,8.0,41.0,48.0
STU2967,17,Female,1.5,6.7,4.5,75.7,Yes,No,No,Masters,Yes,3.0,73.2,66.3
STU3118,17,Male,6.7,7.2,1.7,97.2,No,Yes,No,Bachelors,Yes,7.0,57.0,100.0
STU3245,18,Male,3.4,7.5,4.4,94.0,No,No,No,Bachelors,Yes,2.0,67.7,79.3
STU2900,18,Male,4.4,7.9,2.1,96.0,Yes,Yes,No,Bachelors,Yes,10.0,68.8,84.3
STU2699,16,Male,3.1,7.4,2.9,75.5,No,No,No,High School,No,7.0,81.2,71.7
STU2601,17,Male,3.8,,5.9,87.8,Yes,No,No,Bachelors,Yes,6.0,74.6,77.4
STU3291,17,Female,3.6,6.7,2.7,89.3,Yes,Yes,No,PhD,Yes,3.0,59.0,85.9
STU3058,15,Female,7.4,6.3,2.4,86.9,No,Yes,Yes,High School,Yes,8.0,66.0,100.0
STU2217,16,Male,1.7,5.6,3.2,83.5,Yes,Yes,Yes,High School,Yes,5.0,76.4,66.7
STU3096,17,Female,3.1,7.9,2.2,79.4,No,No,No,Masters,Yes,7.0,35.6,75.7
STU2817,15,Female,4.1,5.3,3.6,81.6,No,No,No,Masters,No,5.0,77.3,84.9
STU2220,16,Female,1.1,8.4,3.7,100.0,No,No,No,High School,Yes,8.0,71.4,78.1
STU2213,18,Male,3.7,6.4,1.0,85.0,No,No,No,Bachelors,Yes,5.0,46.8,79.5
STU3409,15,Female,4.2,7.7,1.2,83.4,No,Yes,No,High School,Yes,6.0,59.0,87.7
STU2907,15,Female,4.2,5.8,6.8,92.2,No,No,Yes,High School,Yes,6.0,52.5,64.3
STU2394,17,Male,2.8,5.7,3.5,63.6,No,Yes,No,High School,Yes,6.0,70.6,62.6
STU2367,17,Female,0.4,7.6,1.4,79.6,Yes,No,Yes,Bachelors,Yes,4.0,80.7,70.3
STU2924,18,Male,2.6,8.3,3.5,81.3,Yes,No,Yes,High School,No,4.0,67.5,74.3
STU2012,15,Female,4.0,,1.5,92.6,No,No,Yes,Bachelors,Yes,8.0,61.3,94.3
STU3399,15,Female,2.2,8.0,2.4,80.8,No,Yes,No,High School,Yes,5.0,55.1,60.6
STU3222,16,Male,5.5,7.7,3.8,93.6,No,No,Yes,PhD,Yes,4.0,49.4,100.0
STU2234,15,Male,6.5,8.0,5.6,83.2,No,No,No,High School,No,6.0,69.1,88.6
STU2695,17,Male,4.0,4.9,2.5,87.6,No,Yes,No,High School,No,7.0,80.0,86.7
STU3084,17,Female,3.4,6.3,5.6,75.4,No,No,No,Bachelors,Yes,1.0,85.4,89.0
STU3425,17,Male,2.3,7.5,4.7,79.3,No,Yes,Yes,High School,Yes,7.0,77.8,77.2
STU3345,16,Male,0.0,6.9,4.0,89.1,No,Yes,No,High School,Yes,6.0,85.6,63.5
STU3321,16,Female,2.5,7.5,1.6,79.5,Yes,Yes,No,High School,Yes,3.0,61.2,80.0
STU2063,15,Male,4.0,7.0,2.2,71.6,Yes,Yes,Yes,Masters,Yes,8.0,76.9,83.2
STU2734,16,Male,3.3,8.0,3.6,100.0,No,Yes,No,Bachelors,Yes,7.0,74.0,99.2
STU3023,17,Male,4.8,5.9,5.8,77.5,No,No,Yes,PhD,Yes,3.0,63.6,90.1
STU2964,16,Female,4.5,6.5,5.8,92.6,No,No,No,High School,Yes,3.0,97.1,94.5
STU2607,16,Male,2.6,7.3,5.3,81.0,Yes,No,No,Bachelors,Yes,6.0,72.3,77.5
STU2013,16,Female,1.9,5.5,2.6,100.0,Yes,No,No,Masters,Yes,7.0,83.0,69.9
STU2839,17,Male,2.5,7.7,3.9,73.8,No,No,Yes,Bachelors,Yes,5.0,63.4,63.5
STU2435,16,Female,4.5,8.5,5.1,84.7,No,No,No,PhD,Yes,5.0,80.7,89.3
STU2017,15,Male,5.0,4.7,5.6,64.6,No,No,No,Bachelors,Yes,6.0,63.1,63.6
STU2764,16,Female,1.8,6.4,3.8,80.5,No,Yes,Yes,High School,Yes,4.0,60.3,60.0
STU2348,15,Female,3.5,5.6,2.3,84.1,Yes,Yes,No,PhD,Yes,5.0,80.7,91.7
STU2207,17,Male,4.7,7.4,3.8,81.6,No,No,Yes,Bachelors,Yes,8.0,49.8,84.5
STU3114,16,Male,2.7,8.0,3.2,90.9,No,Yes,No,Masters,Yes,5.0,73.8,88.3
STU3331,15,Female,6.4,4.6,4.9,86.9,No,Yes,Yes,Bachelors,Yes,6.0,62.4,90.6
STU2341,16,Male,4.5,6.2,5.0,76.1,Yes,No,No,High School,Yes,2.0,49.4,72.5
STU2344,18,Male,5.5,7.0,2.1,100.0,No,Yes,No,High School,No,8.0,63.0,100.0
STU3360,15,Male,4.9,5.5,1.2,87.6,No,Yes,No,High School,Yes,6.0,53.8,81.0
STU3392,18,Female,4.9,5.7,4.2,78.0,Yes,No,Yes,Bachelors,Yes,4.0,68.2,81.8
STU2551,18,Female,5.1,6.2,0.5,95.0,No,No,No,High School,Yes,5.0,49.9,74.1
STU2598,17,Male,5.0,6.8,1.0,90.3,No,No,No,High School,Yes,2.0,65.3,95.0
STU2032,15,Female,4.6,7.9,3.9,79.2,No,No,No,Bachelors,Yes,6.0,69.8,90.0
STU2372,15,Female,1.3,6.3,4.0,98.6,Yes,No,No,Bachelors,Yes,7.0,89.9,68.9
STU2657,15,Female,1.4,6.6,4.6,75.2,No,No,Yes,Masters,No,8.0,75.2,64.7
STU2172,15,Male,1.7,5.7,1.4,77.0,Yes,Yes,Yes,Bachelors,Yes,9.0,86.0,81.9
STU3086,17,Female,3.4,6.2,6.0,94.9,No,No,No,Bachelors,Yes,3.0,71.4,78.8
STU3402,17,Male,3.4,7.5,3.1,87.8,No,Yes,Yes,High School,Yes,6.0,57.6,84.4
STU2408,17,Female,3.7,,1.9,76.4,No,No,No,PhD,Yes,5.0,77.6,81.0
STU3050,17,Female,0.7,6.8,1.2,81.4,No,No,No,Masters,Yes,9.0,52.9,64.3
STU2727,15,Female,2.7,6.5,1.6,78.0,No,No,No,High School,Yes,4.0,80.2,78.9
STU2200,16,Male,3.8,6.0,1.2,95.3,No,Yes,No,Masters,Yes,3.0,76.5,85.3
STU3316,15,Male,3.5,,2.5,80.1,No,No,Yes,Bachelors,Yes,4.0,81.8,79.8
STU2860,18,Female,2.4,8.6,4.1,77.2,Yes,Yes,No,Masters,Yes,3.0,75.9,74.9
STU3416,17,Female,2.5,9.4,3.2,73.0,Yes,Yes,No,Bachelors,Yes,6.0,69.6,90.4
STU3165,18,Female,2.4,4.1,0.9,70.6,Yes,Yes,Yes,Bachelors,Yes,4.0,71.4,69.2
STU3394,18,Female,5.0,5.8,4.0,90.4,Yes,Yes,No,High School,Yes,5.0,76.9,72.7
STU3476,16,Male,0.0,6.5,2.0,89.7,No,Yes,No,High School,No,7.0,51.8,51.3
STU3361,18,Female,2.6,5.7,1.7,78.8,No,No,No,Bachelors,Yes,5.0,65.7,73.7
STU2489,17,Male,3.7,7.3,3.0,83.9,Yes,No,Yes,High School,Yes,4.0,73.7,83.0
STU3427,17,Male,2.3,6.4,2.4,89.0,No,Yes,No,Masters,No,7.0,71.0,68.0
STU2212,18,Female,7.0,6.6,3.8,95.1,No,Yes,No,High School,Yes,8.0,74.0,100.0
STU2133,17,Male,3.9,7.5,1.8,75.2,No,No,No,High School,Yes,3.0,78.6,87.5
STU2060,17,Male,3.7,6.2,2.6,85.2,Yes,No,No,Masters,Yes,5.0,54.4,87.4
STU2690,16,Female,4.2,7.7,2.4,77.3,No,Yes,Yes,Masters,Yes,2.0,80.5,100.0
STU2026,18,Male,4.5,5.6,0.1,69.3,No,Yes,No,High School,Yes,7.0,67.4,85.1
STU2100,17,Male,4.2,7.0,3.7,80.8,No,No,No,High School,Yes,6.0,75.6,81.6
STU2974,18,Female,5.0,5.6,4.6,76.2,No,No,No,Bachelors,Yes,3.0,58.1,80.0
STU2776,17,Female,5.1,5.7,1.8,82.6,Yes,No,No,Bachelors,Yes,4.0,72.4,90.7
STU2788,17,Male,5.1,6.2,3.4,79.2,Yes,Yes,No,High School,Yes,3.0,69.1,81.0
STU2520,16,Male,2.2,5.7,2.7,84.5,No,No,No,High School,Yes,7.0,79.1,76.6
STU2363,15,Male,5.7,6.3,0.0,90.7,No,Yes,No,Bachelors,Yes,7.0,67.0,98.3
STU2309,16,Female,3.0,6.9,1.9,93.3,Yes,No,No,High School,No,6.0,60.4,85.4
STU2795,15,Female,1.1,6.6,1.5,86.0,No,No,No,Masters,No,2.0,46.2,63.8
STU2828,17,Female,6.7,4.9,3.9,84.6,No,No,No,High School,Yes,8.0,55.6,91.1
STU3276,15,Male,4.5,6.8,2.5,75.8,No,Yes,No,High School,Yes,10.0,81.7,79.5
STU2544,18,Male,4.9,7.8,4.0,86.7,No,Yes,No,High School,Yes,3.0,89.7,98.6
STU2939,15,Male,3.9,7.5,0.9,90.7,No,No,No,Bachelors,Yes,5.0,69.2,93.1
STU2441,15,Female,1.1,5.7,3.3,84.0,No,Yes,No,High School,Yes,3.0,48.9,58.2
STU2647,17,Female,4.7,7.3,6.3,91.6,No,Yes,No,Masters,Yes,8.0,60.2,84.1
STU3003,17,Male,3.6,8.3,1.4,86.2,Yes,Yes,Yes,High School,Yes,8.0,77.3,94.3
STU2476,17,Female,4.6,6.9,2.3,82.0,No,Yes,No,High School,Yes,5.0,65.0,77.7
STU3046,15,Male,2.7,6.0,3.0,100.0,Yes,Yes,Yes,Masters,Yes,5.0,58.3,78.1
STU2062,16,Female,2.4,9.3,2.3,87.6,No,Yes,No,High School,Yes,5.0,72.8,84.2
STU3172,18,Male,1.5,8.1,4.2,94.5,No,No,No,Masters,Yes,6.0,45.4,60.8
STU2483,15,Male,4.3,7.0,3.4,100.0,No,Yes,No,Bachelors,Yes,6.0,63.7,86.0
STU3026,16,Female,3.8,7.7,3.4,74.0,No,No,No,,Yes,7.0,78.8,97.6
STU3281,18,Female,3.1,6.8,0.1,94.2,No,Yes,No,Bachelors,Yes,4.0,74.3,84.5
STU2052,18,Male,1.8,6.4,3.0,73.6,No,Yes,Yes,Bachelors,No,4.0,63.1,69.6
STU2242,18,Female,3.0,8.4,3.2,84.4,Yes,Yes,No,Masters,Yes,10.0,57.3,72.8
STU3197,15,Male,5.0,5.3,2.1,78.0,Yes,No,No,Bachelors,Yes,9.0,60.9,77.4
STU2035,15,Female,1.4,6.8,0.0,83.4,No,No,No,Masters,Yes,8.0,78.1,72.0
STU3202,16,Female,4.4,8.7,1.9,87.4,No,No,No,Bachelors,Yes,4.0,70.0,94.9
STU2738,15,Male,3.0,7.3,2.7,94.0,No,No,No,High School,Yes,4.0,77.1,85.4
STU2120,15,Male,3.1,5.7,5.8,65.0,No,No,Yes,High School,Yes,4.0,75.9,77.2
STU3458,17,Female,3.2,6.6,3.7,99.3,No,No,No,Masters,Yes,4.0,59.9,74.1
STU3299,18,Female,2.0,7.8,1.6,95.8,Yes,Yes,No,Bachelors,No,9.0,54.9,59.4
STU3019,17,Female,2.4,9.3,2.2,65.2,No,Yes,No,Bachelors,Yes,4.0,59.6,78.1
STU2044,15,Female,3.6,6.6,3.1,96.3,Yes,Yes,No,High School,Yes,8.0,77.0,90.4
STU3324,15,Male,4.2,7.3,3.3,83.5,No,No,Yes,PhD,Yes,2.0,60.7,86.2
STU2836,18,Female,3.9,,1.7,80.7,No,No,No,Bachelors,Yes,9.0,63.1,83.9
STU2076,18,Female,3.1,9.0,2.8,66.3,No,Yes,No,Bachelors,Yes,7.0,72.3,83.6
STU2368,15,Female,4.7,6.5,3.7,79.7,No,No,No,Masters,Yes,2.0,60.8,94.2
STU2906,15,Male,4.0,6.5,2.5,68.1,Yes,Yes,No,Masters,Yes,8.0,67.9,75.1
STU3236,17,Female,2.2,8.5,0.8,100.0,No,Yes,No,High School,Yes,4.0,54.2,90.1
STU2267,16,Male,3.9,6.3,4.1,82.4,No,No,No,Masters,Yes,2.0,82.0,81.7
STU3335,18,Female,4.3,7.3,4.3,89.8,No,Yes,No,Bachelors,Yes,6.0,81.5,90.7
STU2728,18,Female,3.2,6.9,2.8,75.6,No,No,No,Masters,Yes,6.0,94.6,88.2
STU2444,17,Female,0.2,7.4,4.8,85.4,No,Yes,No,Bachelors,Yes,6.0,64.4,57.8
STU2503,18,Female,1.1,6.3,0.0,72.6,No,Yes,No,High School,Yes,5.0,76.2,59.3
STU3057,16,Female,3.7,8.0,2.2,77.5,No,No,No,High School,No,3.0,74.2,86.2
STU3033,17,Male,4.2,7.2,4.5,96.3,No,No,Yes,Bachelors,Yes,8.0,85.1,94.7
STU3184,15,Male,0.6,6.4,1.9,95.4,No,Yes,No,Bachelors,Yes,4.0,57.6,65.0
STU2285,16,Male,4.2,7.5,2.5,85.4,No,No,No,High School,Yes,6.0,62.6,79.4
STU2295,15,Male,2.9,7.1,3.6,86.7,No,No,No,High School,Yes,5.0,51.8,68.5
STU2625,15,Female,4.5,7.3,1.3,88.9,No,Yes,No,Bachelors,Yes,5.0,70.3,99.9
STU2277,15,Male,1.3,5.7,1.4,100.0,Yes,No,No,Bachelors,Yes,7.0,38.4,69.8
STU2025,15,Male,1.2,6.5,3.8,71.9,No,Yes,No,Bachelors,Yes,5.0,77.6,64.9
STU2484,15,Female,2.8,6.8,4.0,73.3,No,No,No,Bachelors,Yes,9.0,42.2,65.7
STU2182,16,Male,2.2,5.1,3.3,89.0,No,No,No,Bachelors,Yes,5.0,77.9,75.0
STU2970,17,Female,0.2,4.8,4.3,97.8,No,Yes,No,PhD,Yes,8.0,70.3,59.8
STU3480,17,Male,5.0,8.0,1.4,100.0,Yes,Yes,No,Bachelors,No,4.0,79.6,98.7
STU2684,18,Male,2.6,5.6,4.6,87.4,No,Yes,Yes,Masters,No,7.0,31.7,58.0
STU3492,18,Female,2.6,5.3,5.0,76.1,Yes,No,No,Masters,Yes,8.0,68.2,70.0
STU2036,15,Female,2.2,5.9,4.4,74.6,No,Yes,No,High School,Yes,6.0,71.3,65.7
STU3180,18,Female,3.9,5.6,0.1,87.1,No,No,No,High School,Yes,8.0,74.8,82.4
STU2002,16,Male,3.3,4.5,5.4,92.5,No,Yes,No,Bachelors,Yes,9.0,75.0,76.3
STU2754,15,Male,4.4,6.6,5.7,78.9,No,No,Yes,Bachelors,Yes,4.0,66.1,88.8
STU2508,18,Female,1.7,6.6,1.3,76.3,No,No,Yes,Bachelors,No,5.0,64.5,78.2
STU2497,16,Male,2.5,5.1,2.6,89.2,No,No,No,High School,Yes,4.0,65.4,70.5
STU2308,18,Male,3.1,6.6,0.3,88.5,No,Yes,No,Masters,No,4.0,73.7,84.4
STU3313,18,Male,3.3,7.7,4.5,68.9,No,No,No,High School,Yes,6.0,82.0,84.6
STU3438,17,Male,1.7,8.0,5.0,88.2,Yes,No,No,High School,Yes,5.0,66.6,67.4
STU3445,18,Male,2.7,5.7,2.5,91.9,No,No,No,High School,Yes,5.0,94.3,91.2
STU2141,16,Male,4.2,6.4,6.6,97.0,No,No,Yes,PhD,No,9.0,72.5,93.1
STU3247,18,Female,4.6,6.0,5.2,73.6,No,No,No,Bachelors,Yes,6.0,74.6,81.3
STU2864,18,Female,3.4,4.2,2.9,84.8,Yes,No,No,High School,Yes,7.0,68.4,66.7
STU2183,16,Female,2.8,8.4,4.3,80.0,Yes,No,No,High School,Yes,5.0,67.6,77.6
STU3471,17,Female,5.3,,2.3,84.8,No,Yes,No,Bachelors,Yes,1.0,77.1,100.0
STU3010,17,Male,2.3,8.9,3.8,85.2,No,No,Yes,High School,Yes,6.0,56.6,67.4
STU2912,16,Male,3.4,7.5,4.8,80.4,No,No,No,PhD,Yes,2.0,69.8,87.0
STU2848,16,Female,4.2,8.8,3.3,72.4,No,No,No,Bachelors,Yes,6.0,47.3,83.7
STU2511,17,Male,6.0,8.4,0.4,74.4,Yes,Yes,No,High School,Yes,4.0,81.2,99.1
STU2731,16,Female,2.0,8.2,2.7,74.7,Yes,No,No,PhD,Yes,6.0,50.8,66.4
STU2996,18,Female,5.5,5.5,5.7,88.5,Yes,Yes,No,PhD,Yes,3.0,45.4,81.2
STU2887,16,Female,3.9,,2.3,76.5,Yes,Yes,No,Masters,Yes,8.0,78.3,86.0
STU2117,18,Female,6.9,5.9,1.3,77.3,No,Yes,No,High School,Yes,8.0,61.2,94.7
STU3025,15,Male,4.0,8.1,1.3,79.9,No,Yes,No,High School,Yes,4.0,73.2,95.9
STU2113,18,Male,2.9,5.0,4.2,100.0,Yes,No,No,Masters,Yes,7.0,79.1,78.0
STU2545,16,Female,3.7,8.0,4.4,84.9,No,Yes,No,High School,Yes,8.0,50.0,72.5
STU2165,15,Male,2.6,5.7,2.7,75.3,Yes,No,Yes,Masters,Yes,2.0,87.7,80.8
STU2184,18,Male,4.7,7.3,0.2,80.5,No,Yes,No,Bachelors,Yes,4.0,59.4,93.1
STU3396,17,Female,2.6,6.3,3.8,74.4,No,No,No,PhD,Yes,7.0,66.8,81.5
STU2274,17,Male,5.8,5.2,2.8,100.0,Yes,No,No,High School,Yes,7.0,62.4,92.7
STU3001,16,Female,3.6,6.0,0.1,76.0,No,No,No,High School,No,4.0,69.1,89.7
STU2704,15,Female,4.3,,2.8,88.7,No,No,No,Masters,Yes,4.0,77.2,96.9
STU3024,15,Female,3.4,8.5,3.2,92.9,Yes,No,No,Bachelors,Yes,6.0,70.7,88.3
STU2383,15,Male,4.4,6.7,1.5,80.9,No,No,No,High School,Yes,5.0,58.4,87.9
STU3429,15,Female,0.9,6.2,2.9,89.6,Yes,Yes,No,High School,Yes,4.0,67.1,63.1
STU2561,17,Female,2.3,5.8,1.6,92.8,No,No,No,Masters,Yes,6.0,65.5,79.2
STU2862,17,Female,3.1,,4.5,90.3,Yes,No,No,Bachelors,Yes,2.0,78.7,80.7
STU3044,15,Male,2.4,7.3,1.6,89.1,Yes,Yes,No,High School,Yes,7.0,85.5,91.2
STU2176,17,Female,1.7,5.1,4.2,71.8,No,Yes,No,Bachelors,Yes,7.0,67.0,49.9
STU3359,15,Male,1.0,6.2,5.7,82.2,No,Yes,No,Bachelors,Yes,5.0,59.5,58.6
STU2379,16,Female,4.8,5.3,0.8,93.3,Yes,Yes,No,Masters,Yes,7.0,65.4,96.1
STU3195,17,Male,2.9,3.7,2.4,92.5,No,No,No,High School,No,3.0,81.5,77.3
STU3016,17,Female,4.1,5.3,5.4,72.0,No,Yes,No,Bachelors,Yes,5.0,64.6,79.4
STU2519,17,Female,6.8,6.7,2.6,91.4,No,No,No,High School,Yes,5.0,72.6,99.9
STU2830,17,Male,2.0,7.2,2.2,83.7,Yes,No,No,Masters,No,6.0,63.2,63.8
STU2507,17,Male,3.6,9.3,3.1,78.8,Yes,No,No,High School,Yes,6.0,71.4,87.8
STU3176,15,Male,4.6,4.7,6.2,87.1,No,No,No,Masters,Yes,7.0,54.2,83.0
STU2413,17,Male,4.3,6.4,4.3,100.0,No,No,No,Bachelors,Yes,5.0,73.4,87.7
STU2622,15,Female,4.9,7.6,6.0,100.0,No,No,Yes,Masters,Yes,6.0,74.2,98.5
STU2872,18,Male,6.1,6.1,0.3,88.6,Yes,Yes,No,Bachelors,Yes,5.0,72.9,98.9
STU2858,16,Male,2.7,8.6,3.3,81.4,No,No,Yes,High School,Yes,6.0,85.3,84.3
STU2641,15,Male,5.1,8.7,4.4,79.6,No,No,No,Masters,Yes,7.0,67.0,86.5
STU3340,16,Female,2.3,8.4,3.6,85.4,No,No,Yes,Bachelors,Yes,6.0,68.9,73.4
STU2258,18,Female,1.1,5.6,2.8,87.2,No,Yes,No,Bachelors,Yes,4.0,51.6,72.3
STU2834,18,Male,4.1,3.8,2.8,72.4,No,No,No,High School,Yes,6.0,77.8,81.8
STU2662,15,Male,5.8,4.7,2.9,78.7,No,Yes,Yes,Bachelors,Yes,5.0,58.9,81.9
STU2337,17,Male,3.8,8.0,3.4,88.4,No,No,No,Masters,Yes,2.0,81.0,89.6
STU2398,16,Female,5.0,6.1,6.3,75.0,No,Yes,Yes,Bachelors,Yes,7.0,50.8,78.2
STU3447,18,Female,2.2,6.3,2.7,87.2,No,Yes,No,High School,Yes,4.0,73.9,75.6
STU2605,18,Female,5.6,6.4,1.8,87.9,No,Yes,No,Bachelors,No,5.0,42.5,89.2
STU2480,16,Female,0.0,6.8,3.9,67.6,Yes,No,No,Masters,Yes,7.0,62.4,51.4
STU3446,17,Female,3.5,6.5,1.3,100.0,No,Yes,No,Bachelors,No,7.0,71.7,80.2
STU3143,15,Male,3.7,6.9,5.9,70.3,No,Yes,Yes,PhD,Yes,8.0,60.9,78.3
STU2917,15,Male,3.2,4.5,1.9,96.2,No,Yes,Yes,Bachelors,Yes,7.0,59.0,74.2
STU3017,18,Female,2.1,6.7,3.0,85.0,No,Yes,No,Bachelors,Yes,4.0,81.6,87.4
STU2875,15,Female,5.4,5.0,3.2,95.6,No,Yes,Yes,High School,Yes,5.0,57.6,83.8
STU2659,15,Female,5.0,6.4,0.7,75.8,No,No,No,Bachelors,Yes,6.0,51.1,79.4
STU3021,15,Male,0.0,7.2,3.8,97.6,No,Yes,No,Bachelors,Yes,6.0,61.2,64.4
STU2789,18,Male,5.2,7.4,1.4,64.3,No,No,No,Bachelors,Yes,7.0,65.5,88.9
STU2256,16,Male,3.1,7.7,6.2,85.3,No,No,No,High School,Yes,4.0,73.1,84.5
STU2968,18,Male,4.4,6.6,1.2,72.8,Yes,No,No,Masters,Yes,6.0,58.0,84.3
STU2952,17,Male,4.5,6.6,5.0,100.0,Yes,No,No,Masters,Yes,4.0,83.2,93.9
STU3273,17,Male,3.8,7.4,0.0,81.1,Yes,No,No,PhD,Yes,7.0,58.8,77.4
